sigla_provincia;codice_istat;denominazione_ita_altra;denominazione_ita;denominazione_altra;flag_capoluogo;codice_belfiore;lat;lon;superficie_kmq;codice_sovracomunale
AN;042019;Filottrano;Filottrano;;NO;D597;43,4357296;13,3512697;71,4265;042
AN;042020;Genga;Genga;;NO;D965;43,4294391;12,9349103;73,5869;042
AN;042021;Jesi;Jesi;;NO;E388;43,5227387;13,2437539;108,6051;042
AN;042022;Loreto;Loreto;;NO;E690;43,4400166;13,6065286;18,0191;042
AN;042023;"Maiolati Spontini";"Maiolati Spontini";;NO;E837;43,4774398;13,1190001;21,7314;042
AN;042024;Mergo;Mergo;;NO;F145;43,4713980;13,0374175;7,4020;042
AN;042025;Monsano;Monsano;;NO;F381;43,5634933;13,2503499;14,7605;042
AN;042026;Montecarotto;Montecarotto;;NO;F453;43,5263705;13,0637820;23,8071;042
AN;042027;Montemarciano;Montemarciano;;NO;F560;43,6400042;13,3103879;22,6679;042
AN;042029;"Monte Roberto";"Monte Roberto";;NO;F600;43,4814560;13,1384087;13,4839;042
AN;042030;"Monte San Vito";"Monte San Vito";;NO;F634;43,6006012;13,2710014;21,6409;042
AN;042031;"Morro d'Alba";"Morro d'Alba";;NO;F745;43,6010277;13,2139130;19,5141;042
AN;042032;Numana;Numana;;NO;F978;43,5134574;13,6215023;10,9490;042
AN;042033;Offagna;Offagna;;NO;G003;43,5272223;13,4414899;10,7595;042
AN;042034;Osimo;Osimo;;NO;G157;43,4861632;13,4819020;106,1599;042
AN;042035;Ostra;Ostra;;NO;F401;43,6125398;13,1583783;46,7841;042
AN;042036;"Ostra Vetere";"Ostra Vetere";;NO;F581;43,6036524;13,0573844;29,9815;042
AN;042037;"Poggio San Marcello";"Poggio San Marcello";;NO;G771;43,5114522;13,0770274;14,1101;042
AN;042038;Polverigi;Polverigi;;NO;G803;43,5252507;13,3940600;25,3670;042
AN;042040;Rosora;Rosora;;NO;H575;43,4827561;13,0693119;9,3079;042
AN;042041;"San Marcello";"San Marcello";;NO;H979;43,5767291;13,2061993;25,5997;042
AN;042042;"San Paolo di Jesi";"San Paolo di Jesi";;NO;I071;43,4549461;13,1736398;9,9653;042
AN;042043;"Santa Maria Nuova";"Santa Maria Nuova";;NO;I251;43,4958997;13,3105193;18,7140;042
AN;042044;Sassoferrato;Sassoferrato;;NO;I461;43,4359568;12,8586831;137,1571;042
AN;042045;Senigallia;Senigallia;;NO;I608;43,7147748;13,2177666;117,5530;042
AN;042046;"Serra de' Conti";"Serra de' Conti";;NO;I643;43,5424453;13,0379576;24,4418;042
AN;042047;"Serra San Quirico";"Serra San Quirico";;NO;I653;43,4477401;13,0150464;48,9918;042
AN;042048;Sirolo;Sirolo;;NO;I758;43,5259722;13,6160562;16,7504;042
AN;042049;Staffolo;Staffolo;;NO;I932;43,4328341;13,1862575;27,7452;042
AN;042050;Trecastelli;Trecastelli;;NO;M318;43,6717951;13,1063385;38,8055;042
MC;043002;Apiro;Apiro;;NO;A329;43,3924782;13,1309915;54,1860;043
MC;043003;Appignano;Appignano;;NO;A334;43,3640472;13,3462537;22,8929;043
MC;043004;"Belforte del Chienti";"Belforte del Chienti";;NO;A739;43,1642416;13,2377093;16,6390;043
MC;043005;Bolognola;Bolognola;;NO;A947;42,9943927;13,2266305;26,6833;043
MC;043006;Caldarola;Caldarola;;NO;B398;43,1383354;13,2262592;29,0039;043
MC;043007;Camerino;Camerino;;NO;B474;43,1360047;13,0678950;129,1033;043
MC;043008;"Camporotondo di Fiastrone";"Camporotondo di Fiastrone";;NO;B562;43,1317706;13,2655414;9,0549;043
MC;043009;Castelraimondo;Castelraimondo;;NO;C251;43,2099718;13,0577239;44,2976;043
MC;043010;"Castelsantangelo sul Nera";"Castelsantangelo sul Nera";;NO;C267;42,8943614;13,1530500;70,9427;043
MC;043011;Cessapalombo;Cessapalombo;;NO;C582;43,1090694;13,2584017;27,1181;043
MC;043012;Cingoli;Cingoli;;NO;C704;43,3742481;13,2164535;147,6816;043
MC;043013;"Civitanova Marche";"Civitanova Marche";;NO;C770;43,3068139;13,7283984;45,6665;043
MC;043014;Colmurano;Colmurano;;NO;C886;43,1638966;13,3567096;11,7667;043
MC;043015;Corridonia;Corridonia;;NO;D042;43,2480652;13,5088126;61,0685;043
MC;043016;Esanatoglia;Esanatoglia;;NO;D429;43,2514531;12,9461403;47,8959;043
MC;043017;Fiastra;Fiastra;;NO;D564;43,0357409;13,1560024;84,8471;043
MC;043019;Fiuminata;Fiuminata;;NO;D628;43,1885773;12,9316837;75,9973;043
MC;043020;Gagliole;Gagliole;;NO;D853;43,2394241;13,0679699;24,3001;043
MC;043021;Gualdo;Gualdo;;NO;E228;43,0673094;13,3379364;22,4826;043
MC;043022;"Loro Piceno";"Loro Piceno";;NO;E694;43,1660637;13,4162018;32,4082;043
MC;043023;Macerata;Macerata;;SI;E783;43,3002171;13,4531221;91,8913;043
MC;043024;Matelica;Matelica;;NO;F051;43,2508713;13,0072580;80,9340;043
MC;043025;Mogliano;Mogliano;;NO;F268;43,1862750;13,4818327;29,0694;043
MC;043026;Montecassiano;Montecassiano;;NO;F454;43,3636273;13,4366360;33,9137;043
MC;043027;"Monte Cavallo";"Monte Cavallo";;NO;F460;42,9934238;13,0013368;38,9177;043
MC;043028;Montecosaro;Montecosaro;;NO;F482;43,3168421;13,6351151;22,1415;043
MC;043029;Montefano;Montefano;;NO;F496;43,4115767;13,4383779;33,7513;043
MC;043030;Montelupone;Montelupone;;NO;F552;43,3443303;13,5671555;33,5299;043
MC;043031;"Monte San Giusto";"Monte San Giusto";;NO;F621;43,2360030;13,5941337;20,2555;043
MC;043032;"Monte San Martino";"Monte San Martino";;NO;F622;43,0312239;13,4391053;18,3636;043
MC;043033;Morrovalle;Morrovalle;;NO;F749;43,3146743;13,5799863;42,7521;043
MC;043034;Muccia;Muccia;;NO;F793;43,0820838;13,0437731;25,3058;043
MC;043035;"Penna San Giovanni";"Penna San Giovanni";;NO;G436;43,0563723;13,4242561;28,4632;043
MC;043036;Petriolo;Petriolo;;NO;G515;43,2210136;13,4656349;15,9920;043
MC;043038;"Pieve Torina";"Pieve Torina";;NO;G657;43,0443121;13,0503575;74,7588;043
MC;043039;Pioraco;Pioraco;;NO;G690;43,1788079;12,9848520;20,1490;043
MC;043040;"Poggio San Vicino";"Poggio San Vicino";;NO;D566;43,3744246;13,0784162;13,0940;043
MC;043041;Pollenza;Pollenza;;NO;F567;43,2677669;13,3475740;39,7265;043
MC;043042;"Porto Recanati";"Porto Recanati";;NO;G919;43,4298439;13,6648412;17,1645;043
MC;043043;"Potenza Picena";"Potenza Picena";;NO;F632;43,3662388;13,6202369;48,6305;043
MC;043044;Recanati;Recanati;;NO;H211;43,4038698;13,5489681;103,1430;043
MC;043045;"Ripe San Ginesio";"Ripe San Ginesio";;NO;H323;43,1429978;13,3674544;10,2540;043
MC;043046;"San Ginesio";"San Ginesio";;NO;H876;43,1079483;13,3167573;77,8456;043
MC;043047;"San Severino Marche";"San Severino Marche";;NO;I156;43,2287886;13,1772944;194,3423;043
MC;043048;"Sant'Angelo in Pontano";"Sant'Angelo in Pontano";;NO;I286;43,0991821;13,3955464;27,2648;043
MC;043049;Sarnano;Sarnano;;NO;I436;43,0355261;13,3007299;63,2348;043
MC;043050;Sefro;Sefro;;NO;I569;43,1462765;12,9492812;43,0231;043
MC;043051;Serrapetrona;Serrapetrona;;NO;I651;43,1768975;13,1893799;36,8447;043
MC;043052;"Serravalle di Chienti";"Serravalle di Chienti";;NO;I661;43,0717912;12,9520592;96,6844;043
MC;043053;Tolentino;Tolentino;;NO;L191;43,2087121;13,2843743;94,4584;043
MC;043054;Treia;Treia;;NO;L366;43,3112417;13,3122744;94,1873;043
MC;043055;Urbisaglia;Urbisaglia;;NO;L501;43,1972154;13,3773599;22,1708;043
MC;043056;Ussita;Ussita;;NO;L517;42,9440388;13,1384299;54,8733;043
MC;043057;Visso;Visso;;NO;M078;42,9308479;13,0888506;101,6646;043
MC;043058;Valfornace;Valfornace;;NO;M382;43,0621930;13,0844292;47,9691;043
AP;044001;"Acquasanta Terme";"Acquasanta Terme";;NO;A044;42,7691183;13,4092475;139,1628;044
AP;044002;"Acquaviva Picena";"Acquaviva Picena";;NO;A047;42,9446387;13,8127610;20,8434;044
AP;044005;"Appignano del Tronto";"Appignano del Tronto";;NO;A335;42,8990632;13,6659040;23,6102;044
AP;044006;"Arquata del Tronto";"Arquata del Tronto";;NO;A437;42,7774757;13,2941120;91,4939;044
AP;044007;"Ascoli Piceno";"Ascoli Piceno";;SI;A462;42,8532267;13,5771546;158,2105;044
AP;044010;Carassai;Carassai;;NO;B727;43,0321354;13,6835681;22,2678;044
AP;044011;"Castel di Lama";"Castel di Lama";;NO;C093;42,8703521;13,7128569;11,3367;044
AP;044012;Castignano;Castignano;;NO;C321;42,9380229;13,6216092;38,2132;044
AP;044013;Castorano;Castorano;;NO;C331;42,8982806;13,7276997;13,5837;044
AP;044014;"Colli del Tronto";"Colli del Tronto";;NO;C877;42,8780015;13,7481758;6,0409;044
AP;044015;Comunanza;Comunanza;;NO;C935;42,9578345;13,4139244;54,3548;044
AP;044016;Cossignano;Cossignano;;NO;D096;42,9840577;13,6879531;15,3203;044
AP;044017;"Cupra Marittima";"Cupra Marittima";;NO;D210;43,0250623;13,8590065;17,2947;044
AP;044020;Folignano;Folignano;;NO;D652;42,8210004;13,6325695;14,8685;044
AP;044021;Force;Force;;NO;D691;42,9630130;13,4910487;35,3114;044
AP;044023;Grottammare;Grottammare;;NO;E207;42,9883984;13,8683635;17,8253;044
AP;044027;Maltignano;Maltignano;;NO;E868;42,8314676;13,6864810;8,4213;044
AP;044029;Massignano;Massignano;;NO;F044;43,0509179;13,7972086;17,0162;044
AP;044031;"Monsampolo del Tronto";"Monsampolo del Tronto";;NO;F380;42,8974116;13,7945046;15,3739;044
AP;044032;"Montalto delle Marche";"Montalto delle Marche";;NO;F415;42,9874682;13,6068894;33,8347;044
AP;044034;Montedinove;Montedinove;;NO;F487;42,9705513;13,5869228;11,7899;044
AP;044036;"Montefiore dell'Aso";"Montefiore dell'Aso";;NO;F501;43,0516574;13,7512864;28,0003;044
AP;044038;Montegallo;Montegallo;;NO;F516;42,8420955;13,3329853;48,1044;044
AP;044044;Montemonaco;Montemonaco;;NO;F570;42,8992482;13,3268125;67,5353;044
AP;044045;Monteprandone;Monteprandone;;NO;F591;42,9201338;13,8357035;26,5354;044
AP;044054;Offida;Offida;;NO;G005;42,9349959;13,6912581;48,8517;044
AP;044056;Palmiano;Palmiano;;NO;G289;42,8993331;13,4584595;12,1494;044
AP;044063;Ripatransone;Ripatransone;;NO;H321;43,0002558;13,7625897;74,9251;044
AP;044064;Roccafluvione;Roccafluvione;;NO;H390;42,8612364;13,4751959;61,9898;044
AP;044065;Rotella;Rotella;;NO;H588;42,9545077;13,5609500;27,6117;044
AP;044066;"San Benedetto del Tronto";"San Benedetto del Tronto";;NO;H769;42,9434153;13,8832129;25,5406;044
AP;044071;Spinetoli;Spinetoli;;NO;I912;42,8892804;13,7734708;12,5016;044
AP;044073;Venarotta;Venarotta;;NO;L728;42,8811941;13,4928768;29,5223;044
MS;045001;Aulla;Aulla;;NO;A496;44,2092283;9,9681138;59,5852;045
MS;045002;Bagnone;Bagnone;;NO;A576;44,3194130;9,9930644;74,8200;045
MS;045003;Carrara;Carrara;;NO;B832;44,0775122;10,0967816;71,6609;045
MS;045004;"Casola in Lunigiana";"Casola in Lunigiana";;NO;B979;44,2015905;10,1757934;41,6445;045
MS;045005;Comano;Comano;;NO;C914;44,2911767;10,1290715;54,0234;045
MS;045006;Filattiera;Filattiera;;NO;D590;44,3311453;9,9369379;48,9770;045
MS;045007;Fivizzano;Fivizzano;;NO;D629;44,2368415;10,1228081;180,6365;045
MS;045008;Fosdinovo;Fosdinovo;;NO;D735;44,1344635;10,0189322;48,3693;045
MS;045009;"Licciana Nardi";"Licciana Nardi";;NO;E574;44,2651023;10,0384871;55,7951;045
MS;045010;Massa;Massa;;SI;F023;44,0366108;10,1411152;93,5800;045
MS;045011;Montignoso;Montignoso;;NO;F679;43,9871017;10,1485136;16,9450;045
MS;045012;Mulazzo;Mulazzo;;NO;F802;44,3212692;9,9072494;62,1103;045
MS;045013;Podenzana;Podenzana;;NO;G746;44,2063586;9,9409357;17,5466;045
MS;045014;Pontremoli;Pontremoli;;NO;G870;44,3773184;9,8833112;182,7252;045
MS;045015;Tresana;Tresana;;NO;L386;44,2377424;9,9510889;44,3680;045
MS;045016;"Villafranca in Lunigiana";"Villafranca in Lunigiana";;NO;L946;44,2924225;9,9513741;29,2673;045
MS;045017;Zeri;Zeri;;NO;M169;44,3530294;9,7638303;73,2306;045
LU;046001;Altopascio;Altopascio;;NO;A241;43,8149929;10,6748987;28,6479;046
LU;046002;"Bagni di Lucca";"Bagni di Lucca";;NO;A560;44,0103221;10,5915616;165,5983;046
LU;046003;Barga;Barga;;NO;A657;44,0734132;10,4850716;66,3549;046
LU;046004;"Borgo a Mozzano";"Borgo a Mozzano";;NO;B007;43,9782803;10,5434745;71,9454;046
LU;046005;Camaiore;Camaiore;;NO;B455;43,9385356;10,3041795;84,8571;046
LU;046006;Camporgiano;Camporgiano;;NO;B557;44,1585720;10,3337021;26,5838;046
LU;046007;Capannori;Capannori;;NO;B648;43,8493281;10,5753936;155,5188;046
LU;046008;Careggine;Careggine;;NO;B760;44,1206860;10,3250170;24,2687;046
LU;046009;"Castelnuovo di Garfagnana";"Castelnuovo di Garfagnana";;NO;C236;44,1099550;10,4115700;28,2760;046
LU;046010;"Castiglione di Garfagnana";"Castiglione di Garfagnana";;NO;C303;44,1485921;10,4096899;48,5872;046
LU;046011;"Coreglia Antelminelli";"Coreglia Antelminelli";;NO;C996;44,0644170;10,5253880;53,2788;046
LU;046013;"Forte dei Marmi";"Forte dei Marmi";;NO;D730;43,9601821;10,1667111;9,1497;046
LU;046014;Fosciandora;Fosciandora;;NO;D734;44,1153135;10,4552699;20,1562;046
LU;046015;Gallicano;Gallicano;;NO;D874;44,0607623;10,4352497;31,3799;046
LU;046017;Lucca;Lucca;;SI;E715;43,8442458;10,5015454;186,6402;046
LU;046018;Massarosa;Massarosa;;NO;F035;43,8684376;10,3422585;68,4523;046
LU;046019;Minucciano;Minucciano;;NO;F225;44,1702217;10,2078822;56,7169;046
LU;046020;Molazzana;Molazzana;;NO;F283;44,0731602;10,4190435;31,2695;046
LU;046021;Montecarlo;Montecarlo;;NO;F452;43,8508970;10,6677035;15,5925;046
LU;046022;Pescaglia;Pescaglia;;NO;G480;43,9659848;10,4107696;70,4293;046
LU;046023;"Piazza al Serchio";"Piazza al Serchio";;NO;G582;44,1829353;10,2995638;26,8567;046
LU;046024;Pietrasanta;Pietrasanta;;NO;G628;43,9601265;10,2264924;42,3959;046
LU;046025;"Pieve Fosciana";"Pieve Fosciana";;NO;G648;44,1329271;10,4115266;28,9279;046
LU;046026;Porcari;Porcari;;NO;G882;43,8399896;10,6163401;18,1493;046
LU;046027;"San Romano in Garfagnana";"San Romano in Garfagnana";;NO;I142;44,1682812;10,3472536;26,1831;046
LU;046028;Seravezza;Seravezza;;NO;I622;43,9952239;10,2284042;39,5112;046
LU;046030;Stazzema;Stazzema;;NO;I942;43,9971248;10,2958150;79,8020;046
LU;046031;"Vagli Sotto";"Vagli Sotto";;NO;L533;44,1132350;10,2805519;41,3831;046
LU;046033;Viareggio;Viareggio;;NO;L833;43,8669549;10,2497985;32,4807;046
LU;046034;"Villa Basilica";"Villa Basilica";;NO;L913;43,9278648;10,6451567;36,0920;046
LU;046035;"Villa Collemandina";"Villa Collemandina";;NO;L926;44,1599022;10,3967139;34,4096;046
LU;046036;"Fabbriche di Vergemoli";"Fabbriche di Vergemoli";;NO;M319;43,9993138;10,4322077;42,4894;046
LU;046037;"Sillano Giuncugnano";"Sillano Giuncugnano";;NO;M347;44,2231650;10,3000078;81,6471;046
PT;047002;Agliana;Agliana;;NO;A071;43,9027119;11,0063926;11,4638;047
PT;047003;Buggiano;Buggiano;;NO;B251;43,8799039;10,7275639;15,9176;047
PT;047005;Lamporecchio;Lamporecchio;;NO;E432;43,8168625;10,8966125;22,1138;047
PT;047006;Larciano;Larciano;;NO;E451;43,8243618;10,8778629;24,6595;047
PT;047007;Marliana;Marliana;;NO;E960;43,9337989;10,7699577;42,4275;047
PT;047008;"Massa e Cozzile";"Massa e Cozzile";;NO;F025;43,9099708;10,7441629;16,4547;047
PT;047009;"Monsummano Terme";"Monsummano Terme";;NO;F384;43,8724188;10,8147316;33,2488;047
PT;047010;Montale;Montale;;NO;F410;43,9348142;11,0216439;32,2138;047
PT;047011;Montecatini-Terme;Montecatini-Terme;;NO;A561;43,8840878;10,7727522;17,8049;047
PT;047012;Pescia;Pescia;;NO;G491;43,9043151;10,6889004;79,3797;047
PT;047013;"Pieve a Nievole";"Pieve a Nievole";;NO;G636;43,8790410;10,7949684;12,6149;047
PT;047014;Pistoia;Pistoia;;SI;G713;43,9338792;10,9182623;236,9996;047
PT;047016;"Ponte Buggianese";"Ponte Buggianese";;NO;G833;43,8408007;10,7474350;29,3825;047
PT;047017;Quarrata;Quarrata;;NO;H109;43,8471367;10,9785919;45,9267;047
PT;047018;"Sambuca Pistoiese";"Sambuca Pistoiese";;NO;H744;44,1040355;10,9990596;76,6220;047
PT;047020;"Serravalle Pistoiese";"Serravalle Pistoiese";;NO;I660;43,9057524;10,8328029;41,9088;047
PT;047021;Uzzano;Uzzano;;NO;L522;43,8815923;10,7087206;8,0943;047
PT;047022;"Chiesina Uzzanese";"Chiesina Uzzanese";;NO;C631;43,8392733;10,7196370;7,1671;047
PT;047023;"Abetone Cutigliano";"Abetone Cutigliano";;NO;M376;44,1001033;10,7557584;73,8267;047
PT;047024;"San Marcello Piteglio";"San Marcello Piteglio";;NO;M377;44,0555494;10,7916830;135,3080;047
FI;048001;"Bagno a Ripoli";"Bagno a Ripoli";;NO;A564;43,7512723;11,3196663;73,6583;248
FI;048002;"Barberino di Mugello";"Barberino di Mugello";;NO;A632;44,0004033;11,2385959;134,4539;248
FI;048004;"Borgo San Lorenzo";"Borgo San Lorenzo";;NO;B036;43,9547698;11,3877614;147,6250;248
FI;048005;Calenzano;Calenzano;;NO;B406;43,8650863;11,1672154;77,4105;248
FI;048006;"Campi Bisenzio";"Campi Bisenzio";;NO;B507;43,8205968;11,1380393;28,6541;248
FI;048008;"Capraia e Limite";"Capraia e Limite";;NO;B684;43,7425718;10,9757845;25,0178;248
FI;048010;Castelfiorentino;Castelfiorentino;;NO;C101;43,6057870;10,9712500;66,3355;248
FI;048011;"Cerreto Guidi";"Cerreto Guidi";;NO;C529;43,7602307;10,8770045;49,5120;248
FI;048012;Certaldo;Certaldo;;NO;C540;43,5473834;11,0408107;75,1884;248
FI;048013;Dicomano;Dicomano;;NO;D299;43,8914909;11,5236664;62,1682;248
FI;048014;Empoli;Empoli;;NO;D403;43,7189879;10,9472435;63,0353;248
FI;048015;Fiesole;Fiesole;;NO;D575;43,8065979;11,2936484;42,7140;248
FI;048017;Firenze;Firenze;;SI;D612;43,7692262;11,2566059;102,2156;248
FI;048018;Firenzuola;Firenzuola;;NO;D613;44,1182653;11,3780403;271,3025;248
FI;048019;Fucecchio;Fucecchio;;NO;D815;43,7285944;10,8100981;65,0829;248
FI;048020;"Gambassi Terme";"Gambassi Terme";;NO;D895;43,5387197;10,9534923;82,9788;248
FI;048021;"Greve in Chianti";"Greve in Chianti";;NO;E169;43,5829428;11,3168722;169,3947;248
FI;048022;Impruneta;Impruneta;;NO;E291;43,6857797;11,2546390;49,1743;248
FI;048024;"Lastra a Signa";"Lastra a Signa";;NO;E466;43,7703818;11,1060673;42,9993;248
FI;048025;Londa;Londa;;NO;E668;43,8603661;11,5668014;58,8450;248
FI;048026;Marradi;Marradi;;NO;E971;44,0756375;11,6126918;153,2652;248
FI;048027;Montaione;Montaione;;NO;F398;43,5524323;10,9115026;105,2953;248
FI;048028;"Montelupo Fiorentino";"Montelupo Fiorentino";;NO;F551;43,7297003;11,0198762;24,9730;248
FI;048030;Montespertoli;Montespertoli;;NO;F648;43,6430709;11,0750837;123,7465;248
FI;048031;"Palazzuolo sul Senio";"Palazzuolo sul Senio";;NO;G270;44,1123974;11,5474978;109,2482;248
FI;048032;Pelago;Pelago;;NO;G420;43,7700229;11,5056991;54,8166;248
FI;048033;Pontassieve;Pontassieve;;NO;G825;43,7758485;11,4399182;114,2413;248
FI;048035;Reggello;Reggello;;NO;H222;43,6824376;11,5363300;121,6818;248
FI;048036;"Rignano sull'Arno";"Rignano sull'Arno";;NO;H286;43,7218720;11,4535273;54,2845;248
FI;048037;Rufina;Rufina;;NO;H635;43,8270611;11,4883753;46,1192;248
FI;048038;"San Casciano in Val di Pesa";"San Casciano in Val di Pesa";;NO;H791;43,6566884;11,1843666;106,8338;248
FI;048039;"San Godenzo";"San Godenzo";;NO;H937;43,9262830;11,6197288;98,9130;248
FI;048041;Scandicci;Scandicci;;NO;B962;43,7584483;11,1811544;60,1445;248
FI;048043;"Sesto Fiorentino";"Sesto Fiorentino";;NO;I684;43,8320801;11,1983736;47,3080;248
FI;048044;Signa;Signa;;NO;I728;43,7822575;11,0968612;18,8733;248
FI;048046;Vaglia;Vaglia;;NO;L529;43,9065605;11,2814140;55,6852;248
FI;048049;Vicchio;Vicchio;;NO;L838;43,9335756;11,4652527;137,8266;248
FI;048050;Vinci;Vinci;;NO;M059;43,7875549;10,9264903;53,9420;248
FI;048052;"Figline e Incisa Valdarno";"Figline e Incisa Valdarno";;NO;M321;43,6635132;11,4495565;98,4820;248
FI;048053;"Scarperia e San Piero";"Scarperia e San Piero";;NO;M326;43,9974474;11,3554486;115,9059;248
FI;048054;"Barberino Tavarnelle";"Barberino Tavarnelle";;NO;M408;43,5608690;11,1726921;124,2596;248
LI;049001;Bibbona;Bibbona;;NO;A852;43,2694022;10,5985841;65,1241;049
LI;049002;"Campiglia Marittima";"Campiglia Marittima";;NO;B509;43,0310147;10,6034063;83,1119;049
LI;049003;"Campo nell'Elba";"Campo nell'Elba";;NO;B553;42,7446199;10,2334564;56,0437;049
LI;049004;Capoliveri;Capoliveri;;NO;B669;42,7425494;10,3820982;39,4122;049
LI;049005;"Capraia Isola";"Capraia Isola";;NO;B685;43,0498667;9,8424612;19,7884;049
LI;049006;"Castagneto Carducci";"Castagneto Carducci";;NO;C044;43,1606226;10,6101306;142,6059;049
LI;049007;Cecina;Cecina;;NO;C415;43,3121894;10,5193778;42,4331;049
LI;049008;Collesalvetti;Collesalvetti;;NO;C869;43,5891291;10,4760952;107,8872;049
LI;049009;Livorno;Livorno;;SI;E625;43,5522323;10,3080570;104,9870;049
LI;049010;Marciana;Marciana;;NO;E930;42,7898291;10,1680074;45,1751;049
LI;049011;"Marciana Marina";"Marciana Marina";;NO;E931;42,8042992;10,1998978;6,0234;049
LI;049012;Piombino;Piombino;;NO;G687;42,9219671;10,5268518;130,3699;049
LI;049013;"Porto Azzurro";"Porto Azzurro";;NO;E680;42,7645689;10,3987053;13,5990;049
LI;049014;Portoferraio;Portoferraio;;NO;G912;42,8151229;10,3309242;48,0825;049
LI;049017;"Rosignano Marittimo";"Rosignano Marittimo";;NO;H570;43,3506483;10,4566096;121,3708;049
LI;049018;"San Vincenzo";"San Vincenzo";;NO;I390;43,1007346;10,5380286;33,1354;049
LI;049019;Sassetta;Sassetta;;NO;I454;43,1283659;10,6442862;27,1387;049
LI;049020;Suvereto;Suvereto;;NO;L019;43,0790658;10,6791738;91,9713;049
LI;049021;Rio;Rio;;NO;M391;42,8134989;10,3996872;35,1318;049
PI;050001;Bientina;Bientina;;NO;A864;43,7099767;10,6197838;29,2167;050
PI;050002;Buti;Buti;;NO;B303;43,7275062;10,5873636;22,8324;050
PI;050003;Calci;Calci;;NO;B390;43,7258242;10,5156383;25,6596;050
PI;050004;Calcinaia;Calcinaia;;NO;B392;43,6826798;10,6157995;14,3926;050
PI;050005;Capannoli;Capannoli;;NO;B647;43,5840318;10,6789771;23,4899;050
PI;050006;"Casale Marittimo";"Casale Marittimo";;NO;B878;43,2972880;10,6154859;14,4133;050
PI;050008;Cascina;Cascina;;NO;B950;43,6765770;10,5486453;78,8653;050
PI;050009;"Castelfranco di Sotto";"Castelfranco di Sotto";;NO;C113;43,6995578;10,7452755;48,1275;050
PI;050010;"Castellina Marittima";"Castellina Marittima";;NO;C174;43,4118574;10,5755827;45,2091;050
PI;050011;"Castelnuovo di Val di Cecina";"Castelnuovo di Val di Cecina";;NO;C244;43,2067226;10,9056421;89,2382;050
PI;050012;Chianni;Chianni;;NO;C609;43,4859201;10,6426740;61,8601;050
PI;050014;Fauglia;Fauglia;;NO;D510;43,5670178;10,5158318;42,9034;050
PI;050015;Guardistallo;Guardistallo;;NO;E250;43,3127517;10,6329150;23,9206;050
PI;050016;Lajatico;Lajatico;;NO;E413;43,4750480;10,7285299;72,7693;050
PI;050019;"Montecatini Val di Cecina";"Montecatini Val di Cecina";;NO;F458;43,3918690;10,7482933;154,0432;050
PI;050020;Montescudaio;Montescudaio;;NO;F640;43,3266349;10,6273109;19,6065;050
PI;050021;"Monteverdi Marittimo";"Monteverdi Marittimo";;NO;F661;43,1769463;10,7148944;98,8001;050
PI;050022;"Montopoli in Val d'Arno";"Montopoli in Val d'Arno";;NO;F686;43,6687779;10,7605331;30,6651;050
PI;050023;"Orciano Pisano";"Orciano Pisano";;NO;G090;43,4933040;10,5109372;11,7336;050
PI;050024;Palaia;Palaia;;NO;G254;43,6047223;10,7731000;73,8341;050
PI;050025;Peccioli;Peccioli;;NO;G395;43,5479719;10,7210041;92,4357;050
PI;050026;Pisa;Pisa;;SI;G702;43,7154608;10,4010877;184,8626;050
PI;050027;Pomarance;Pomarance;;NO;G804;43,3000961;10,8738189;227,2888;050
PI;050028;Ponsacco;Ponsacco;;NO;G822;43,6203953;10,6333798;20,0390;050
PI;050029;Pontedera;Pontedera;;NO;G843;43,6639210;10,6356085;45,5166;050
PI;050030;Riparbella;Riparbella;;NO;H319;43,3646656;10,5998244;59,3746;050
PI;050031;"San Giuliano Terme";"San Giuliano Terme";;NO;A562;43,7634459;10,4431991;91,5003;050
PI;050032;"San Miniato";"San Miniato";;NO;I046;43,6795576;10,8526292;101,8598;050
PI;050033;"Santa Croce sull'Arno";"Santa Croce sull'Arno";;NO;I177;43,7113971;10,7788021;16,8574;050
PI;050034;"Santa Luce";"Santa Luce";;NO;I217;43,4724808;10,5648031;65,8215;050
PI;050035;"Santa Maria a Monte";"Santa Maria a Monte";;NO;I232;43,6987711;10,6922992;38,0760;050
PI;050036;Terricciola;Terricciola;;NO;L138;43,5247319;10,6762613;43,5002;050
PI;050037;Vecchiano;Vecchiano;;NO;L702;43,7815805;10,3865547;67,7549;050
PI;050038;Vicopisano;Vicopisano;;NO;L850;43,6999061;10,5844365;26,8537;050
PI;050039;Volterra;Volterra;;NO;M126;43,4017661;10,8594039;253,6679;050
PI;050040;"Casciana Terme Lari";"Casciana Terme Lari";;NO;M327;43,5664451;10,5923705;81,2453;050
PI;050041;"Crespina Lorenzana";"Crespina Lorenzana";;NO;M328;43,5740065;10,5637603;46,1252;050
AR;051001;Anghiari;Anghiari;;NO;A291;43,5404508;12,0571294;130,9267;051
AR;051002;Arezzo;Arezzo;;SI;A390;43,4667567;11,8820628;382,6993;051
AR;051003;"Badia Tedalda";"Badia Tedalda";;NO;A541;43,7088288;12,1850853;119,0646;051
AR;051004;Bibbiena;Bibbiena;;NO;A851;43,6943753;11,8182009;87,6035;051
AR;051005;Bucine;Bucine;;NO;B243;43,4794018;11,6170502;132,1292;051
AR;051006;Capolona;Capolona;;NO;B670;43,5635664;11,8594307;48,7848;051
